State Name,AQI,Category,Defining Parameter,Latitude,Longitude,County Name
Arkansas,40,Good,Ozone,34.681343,-92.328697,Pulaski
Arkansas,53,Moderate,PM2.5,34.681343,-92.328697,Pulaski
Arkansas,43,Good,Ozone,34.681343,-92.328697,Pulaski
Arkansas,42,Good,Ozone,34.681343,-92.328697,Pulaski
Arkansas,45,Good,PM2.5,34.681343,-92.328697,Pulaski
Arkansas,56,Moderate,PM2.5,34.681343,-92.328697,Pulaski
Arkansas,2,Good,CO,34.681343,-92.328697,Pulaski
Arkansas,9,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,17,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,37,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,32,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,20,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,45,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,21,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,24,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,29,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,38,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,36,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,24,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,51,Moderate,PM2.5,33.220563,-92.672263,Union
Arkansas,52,Moderate,PM2.5,33.220563,-92.672263,Union
Arkansas,35,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,54,Moderate,PM2.5,33.220563,-92.672263,Union
Arkansas,29,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,12,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,30,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,45,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,38,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,35,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,28,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,35,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,31,Good,PM2.5,33.220563,-92.672263,Union
Arkansas,28,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,30,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,34,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,35,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,36,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,34,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,26,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,30,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,35,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,62,Moderate,PM2.5,36.011703,-94.167436,Washington
Arkansas,36,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,33,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,38,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,35,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,32,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,30,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,33,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,35,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,32,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,30,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,41,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,34,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,32,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,29,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,19,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,25,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,31,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,33,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,35,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,35,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,63,Moderate,PM2.5,36.011703,-94.167436,Washington
Arkansas,31,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,37,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,41,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,38,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,35,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,35,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,32,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,27,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,57,Moderate,PM2.5,36.011703,-94.167436,Washington
Arkansas,32,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,37,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,57,Moderate,PM2.5,36.011703,-94.167436,Washington
Arkansas,31,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,31,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,35,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,36,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,38,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,41,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,44,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,46,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,44,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,42,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,49,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,43,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,40,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,35,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,31,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,33,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,39,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,41,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,48,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,81,Moderate,PM2.5,36.011703,-94.167436,Washington
Arkansas,40,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,43,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,46,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,79,Moderate,PM2.5,36.011703,-94.167436,Washington
Arkansas,60,Moderate,PM2.5,36.011703,-94.167436,Washington
Arkansas,45,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,34,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,29,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,31,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,35,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,43,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,45,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,45,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,33,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,47,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,58,Moderate,PM2.5,36.011703,-94.167436,Washington
Arkansas,51,Moderate,PM2.5,36.011703,-94.167436,Washington
Arkansas,50,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,42,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,41,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,32,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,43,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,51,Moderate,Ozone,36.011703,-94.167436,Washington
Arkansas,42,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,47,Good,Ozone,36.011703,-94.167436,Washington
Arkansas,50,Good,PM2.5,36.011703,-94.167436,Washington
Arkansas,44,Good,Ozone,36.011703,-94.167436,Washington
California,10,Good,PM2.5,39.18919,-121.99887,Colusa
California,0,Good,PM2.5,39.18919,-121.99887,Colusa
California,0,Good,PM2.5,39.18919,-121.99887,Colusa
California,7,Good,PM2.5,39.18919,-121.99887,Colusa
California,32,Good,PM2.5,39.18919,-121.99887,Colusa
California,42,Good,PM2.5,39.18919,-121.99887,Colusa
California,30,Good,PM2.5,39.18919,-121.99887,Colusa
California,21,Good,PM2.5,39.18919,-121.99887,Colusa
California,17,Good,PM2.5,39.18919,-121.99887,Colusa
California,11,Good,PM2.5,39.18919,-121.99887,Colusa
California,14,Good,PM2.5,39.18919,-121.99887,Colusa
California,25,Good,PM2.5,39.18919,-121.99887,Colusa
California,0,Good,PM2.5,39.18919,-121.99887,Colusa
California,9,Good,PM2.5,39.18919,-121.99887,Colusa
California,17,Good,PM2.5,39.18919,-121.99887,Colusa
California,24,Good,PM2.5,39.18919,-121.99887,Colusa
California,21,Good,PM2.5,39.18919,-121.99887,Colusa
California,0,Good,PM2.5,39.18919,-121.99887,Colusa
California,9,Good,PM2.5,39.18919,-121.99887,Colusa
California,9,Good,PM2.5,39.18919,-121.99887,Colusa
California,8,Good,PM2.5,39.18919,-121.99887,Colusa
California,6,Good,PM2.5,39.18919,-121.99887,Colusa
California,8,Good,PM2.5,39.18919,-121.99887,Colusa
California,30,Good,PM2.5,39.18919,-121.99887,Colusa
California,47,Good,PM2.5,39.18919,-121.99887,Colusa
California,23,Good,PM2.5,39.18919,-121.99887,Colusa
California,20,Good,PM2.5,39.18919,-121.99887,Colusa
California,6,Good,PM2.5,39.18919,-121.99887,Colusa
California,0,Good,PM2.5,39.18919,-121.99887,Colusa
California,7,Good,PM2.5,39.18919,-121.99887,Colusa
California,15,Good,PM2.5,39.18919,-121.99887,Colusa
California,13,Good,PM2.5,39.18919,-121.99887,Colusa
California,5,Good,PM2.5,39.18919,-121.99887,Colusa
California,22,Good,PM2.5,39.18919,-121.99887,Colusa
California,17,Good,PM2.5,39.18919,-121.99887,Colusa
California,6,Good,PM2.5,39.18919,-121.99887,Colusa
California,7,Good,PM2.5,39.18919,-121.99887,Colusa
California,11,Good,PM2.5,39.18919,-121.99887,Colusa
California,4,Good,PM2.5,39.18919,-121.99887,Colusa
California,0,Good,PM2.5,39.18919,-121.99887,Colusa
California,11,Good,PM2.5,39.18919,-121.99887,Colusa
California,12,Good,PM2.5,39.18919,-121.99887,Colusa
California,36,Good,PM2.5,39.18919,-121.99887,Colusa
California,25,Good,PM2.5,39.18919,-121.99887,Colusa
California,18,Good,PM2.5,39.18919,-121.99887,Colusa
California,15,Good,PM2.5,39.18919,-121.99887,Colusa
California,10,Good,PM2.5,39.18919,-121.99887,Colusa
California,12,Good,PM2.5,39.18919,-121.99887,Colusa
California,15,Good,PM2.5,39.18919,-121.99887,Colusa
California,16,Good,PM2.5,39.18919,-121.99887,Colusa
California,8,Good,PM2.5,39.18919,-121.99887,Colusa
California,17,Good,PM2.5,39.18919,-121.99887,Colusa
California,13,Good,PM2.5,39.18919,-121.99887,Colusa
California,23,Good,PM2.5,39.18919,-121.99887,Colusa
California,15,Good,PM2.5,39.18919,-121.99887,Colusa
California,6,Good,PM2.5,39.18919,-121.99887,Colusa
California,15,Good,PM2.5,39.18919,-121.99887,Colusa
California,24,Good,PM2.5,39.18919,-121.99887,Colusa
California,15,Good,PM2.5,39.18919,-121.99887,Colusa
California,20,Good,PM2.5,39.18919,-121.99887,Colusa
California,15,Good,PM2.5,39.18919,-121.99887,Colusa
California,13,Good,PM2.5,39.18919,-121.99887,Colusa
California,9,Good,PM2.5,39.18919,-121.99887,Colusa
California,10,Good,PM2.5,39.18919,-121.99887,Colusa
California,13,Good,PM2.5,39.18919,-121.99887,Colusa
California,5,Good,PM2.5,39.18919,-121.99887,Colusa
California,10,Good,PM2.5,39.18919,-121.99887,Colusa
California,15,Good,PM2.5,39.18919,-121.99887,Colusa
California,17,Good,PM2.5,39.18919,-121.99887,Colusa
California,1,Good,PM2.5,39.18919,-121.99887,Colusa
California,12,Good,PM2.5,39.18919,-121.99887,Colusa
California,30,Good,PM2.5,39.18919,-121.99887,Colusa
California,23,Good,PM2.5,39.18919,-121.99887,Colusa
California,22,Good,PM2.5,39.18919,-121.99887,Colusa
California,29,Good,PM2.5,39.18919,-121.99887,Colusa
California,28,Good,PM2.5,39.18919,-121.99887,Colusa
California,24,Good,PM2.5,39.18919,-121.99887,Colusa
California,26,Good,PM2.5,39.18919,-121.99887,Colusa
California,28,Good,PM2.5,39.18919,-121.99887,Colusa
California,28,Good,PM2.5,39.18919,-121.99887,Colusa
California,19,Good,PM2.5,39.18919,-121.99887,Colusa
California,26,Good,PM2.5,39.18919,-121.99887,Colusa
California,8,Good,PM2.5,39.18919,-121.99887,Colusa
California,8,Good,PM2.5,39.18919,-121.99887,Colusa
California,17,Good,PM2.5,39.18919,-121.99887,Colusa
California,14,Good,PM2.5,39.18919,-121.99887,Colusa
California,30,Good,PM2.5,39.18919,-121.99887,Colusa
California,21,Good,PM2.5,39.18919,-121.99887,Colusa
California,6,Good,PM2.5,39.18919,-121.99887,Colusa
California,10,Good,PM2.5,39.18919,-121.99887,Colusa
California,15,Good,PM2.5,39.18919,-121.99887,Colusa
California,18,Good,PM2.5,39.18919,-121.99887,Colusa
California,13,Good,PM2.5,39.18919,-121.99887,Colusa
California,37,Good,PM2.5,39.18919,-121.99887,Colusa
California,38,Good,PM2.5,39.18919,-121.99887,Colusa
California,2,Good,PM2.5,39.18919,-121.99887,Colusa
California,5,Good,PM2.5,39.18919,-121.99887,Colusa
California,3,Good,PM2.5,39.18919,-121.99887,Colusa
California,2,Good,PM2.5,39.18919,-121.99887,Colusa
California,5,Good,PM2.5,39.18919,-121.99887,Colusa
California,7,Good,PM2.5,39.18919,-121.99887,Colusa
California,13,Good,PM2.5,39.18919,-121.99887,Colusa
California,3,Good,PM2.5,39.18919,-121.99887,Colusa
California,3,Good,PM2.5,39.18919,-121.99887,Colusa
California,7,Good,PM2.5,39.18919,-121.99887,Colusa
California,3,Good,PM2.5,39.18919,-121.99887,Colusa
California,11,Good,PM2.5,39.18919,-121.99887,Colusa
California,3,Good,PM2.5,39.18919,-121.99887,Colusa
California,55,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,26,Good,Ozone,37.22064,-119.155557,Fresno
California,26,Good,Ozone,37.22064,-119.155557,Fresno
California,31,Good,Ozone,37.22064,-119.155557,Fresno
California,20,Good,Ozone,37.22064,-119.155557,Fresno
California,34,Good,PM2.5,37.22064,-119.155557,Fresno
California,51,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,71,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,75,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,65,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,66,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,54,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,62,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,68,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,59,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,91,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,90,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,84,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,278,Very Unhealthy,PM10,37.22064,-119.155557,Fresno
California,41,Good,PM10,37.22064,-119.155557,Fresno
California,33,Good,PM10,37.22064,-119.155557,Fresno
California,30,Good,Ozone,37.22064,-119.155557,Fresno
California,31,Good,Ozone,37.22064,-119.155557,Fresno
California,31,Good,Ozone,37.22064,-119.155557,Fresno
California,31,Good,Ozone,37.22064,-119.155557,Fresno
California,38,Good,Ozone,37.22064,-119.155557,Fresno
California,37,Good,Ozone,37.22064,-119.155557,Fresno
California,39,Good,Ozone,37.22064,-119.155557,Fresno
California,35,Good,Ozone,37.22064,-119.155557,Fresno
California,32,Good,Ozone,37.22064,-119.155557,Fresno
California,30,Good,Ozone,37.22064,-119.155557,Fresno
California,37,Good,Ozone,37.22064,-119.155557,Fresno
California,34,Good,Ozone,37.22064,-119.155557,Fresno
California,32,Good,Ozone,37.22064,-119.155557,Fresno
California,34,Good,PM2.5,37.22064,-119.155557,Fresno
California,50,Good,PM2.5,37.22064,-119.155557,Fresno
California,53,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,59,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,57,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,65,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,62,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,59,Moderate,PM2.5,37.22064,-119.155557,Fresno
California,31,Good,Ozone,37.22064,-119.155557,Fresno
California,36,Good,Ozone,37.22064,-119.155557,Fresno
California,31,Good,Ozone,37.22064,-119.155557,Fresno
California,24,Good,Ozone,37.22064,-119.155557,Fresno
California,31,Good,Ozone,37.22064,-119.155557,Fresno
California,29,Good,Ozone,37.22064,-119.155557,Fresno
California,34,Good,Ozone,37.22064,-119.155557,Fresno
California,38,Good,Ozone,37.22064,-119.155557,Fresno
California,36,Good,Ozone,37.22064,-119.155557,Fresno
California,34,Good,Ozone,37.22064,-119.155557,Fresno
California,34,Good,Ozone,37.22064,-119.155557,Fresno
California,36,Good,Ozone,37.22064,-119.155557,Fresno
California,39,Good,Ozone,37.22064,-119.155557,Fresno
California,38,Good,Ozone,37.22064,-119.155557,Fresno
California,44,Good,Ozone,37.22064,-119.155557,Fresno
California,37,Good,Ozone,37.22064,-119.155557,Fresno
California,43,Good,Ozone,37.22064,-119.155557,Fresno
California,26,Good,PM2.5,33.213611,-115.54528,Imperial
California,42,Good,PM2.5,33.213611,-115.54528,Imperial
California,31,Good,PM2.5,33.213611,-115.54528,Imperial
California,42,Good,PM2.5,33.213611,-115.54528,Imperial
California,25,Good,PM2.5,33.213611,-115.54528,Imperial
California,38,Good,PM2.5,33.213611,-115.54528,Imperial
California,45,Good,PM2.5,33.213611,-115.54528,Imperial
California,34,Good,PM2.5,33.213611,-115.54528,Imperial
California,45,Good,PM2.5,33.213611,-115.54528,Imperial
California,18,Good,PM2.5,33.213611,-115.54528,Imperial
California,44,Good,PM2.5,33.213611,-115.54528,Imperial
California,37,Good,PM2.5,33.213611,-115.54528,Imperial
California,15,Good,PM2.5,33.213611,-115.54528,Imperial
California,23,Good,PM2.5,33.213611,-115.54528,Imperial
California,41,Good,PM2.5,33.213611,-115.54528,Imperial
California,53,Moderate,PM2.5,33.213611,-115.54528,Imperial
California,18,Good,PM2.5,33.213611,-115.54528,Imperial
California,29,Good,PM2.5,33.213611,-115.54528,Imperial
California,48,Good,PM2.5,33.213611,-115.54528,Imperial
California,15,Good,PM2.5,33.213611,-115.54528,Imperial
California,17,Good,PM2.5,33.213611,-115.54528,Imperial
California,33,Good,PM2.5,33.213611,-115.54528,Imperial
California,52,Moderate,PM2.5,33.213611,-115.54528,Imperial
California,26,Good,PM2.5,33.213611,-115.54528,Imperial
California,35,Good,PM2.5,33.213611,-115.54528,Imperial
California,29,Good,PM2.5,33.213611,-115.54528,Imperial
California,12,Good,PM2.5,33.213611,-115.54528,Imperial
California,31,Good,PM2.5,33.213611,-115.54528,Imperial
California,30,Good,PM2.5,33.213611,-115.54528,Imperial
California,27,Good,PM2.5,33.213611,-115.54528,Imperial
California,16,Good,PM2.5,33.213611,-115.54528,Imperial
California,30,Good,PM2.5,33.213611,-115.54528,Imperial
California,15,Good,PM2.5,33.213611,-115.54528,Imperial
California,33,Good,PM2.5,33.213611,-115.54528,Imperial
California,36,Good,Ozone,37.155494,-118.293547,Inyo
California,32,Good,Ozone,37.155494,-118.293547,Inyo
California,31,Good,Ozone,37.155494,-118.293547,Inyo
California,31,Good,Ozone,37.155494,-118.293547,Inyo
California,35,Good,Ozone,37.155494,-118.293547,Inyo
California,33,Good,Ozone,37.155494,-118.293547,Inyo
California,31,Good,Ozone,37.155494,-118.293547,Inyo
California,34,Good,Ozone,37.155494,-118.293547,Inyo
California,38,Good,Ozone,37.155494,-118.293547,Inyo
California,34,Good,Ozone,37.155494,-118.293547,Inyo
California,31,Good,Ozone,37.155494,-118.293547,Inyo
California,31,Good,Ozone,37.155494,-118.293547,Inyo
California,29,Good,Ozone,37.155494,-118.293547,Inyo
California,31,Good,Ozone,37.155494,-118.293547,Inyo
California,31,Good,Ozone,37.155494,-118.293547,Inyo
California,35,Good,Ozone,37.155494,-118.293547,Inyo
California,33,Good,Ozone,37.155494,-118.293547,Inyo
California,39,Good,Ozone,37.155494,-118.293547,Inyo
California,35,Good,Ozone,37.155494,-118.293547,Inyo
California,35,Good,Ozone,37.155494,-118.293547,Inyo
California,33,Good,Ozone,37.155494,-118.293547,Inyo
California,41,Good,Ozone,37.155494,-118.293547,Inyo
California,36,Good,Ozone,37.155494,-118.293547,Inyo
California,34,Good,Ozone,37.155494,-118.293547,Inyo
California,32,Good,Ozone,37.155494,-118.293547,Inyo
California,32,Good,Ozone,37.155494,-118.293547,Inyo
California,38,Good,Ozone,37.155494,-118.293547,Inyo
California,40,Good,Ozone,37.155494,-118.293547,Inyo
California,39,Good,Ozone,37.155494,-118.293547,Inyo
California,36,Good,Ozone,37.155494,-118.293547,Inyo
California,36,Good,Ozone,37.155494,-118.293547,Inyo
California,36,Good,Ozone,37.155494,-118.293547,Inyo
California,39,Good,Ozone,37.155494,-118.293547,Inyo
California,45,Good,Ozone,37.155494,-118.293547,Inyo
California,46,Good,Ozone,37.155494,-118.293547,Inyo
California,44,Good,Ozone,37.155494,-118.293547,Inyo
California,41,Good,Ozone,37.155494,-118.293547,Inyo
California,36,Good,Ozone,37.155494,-118.293547,Inyo
California,32,Good,Ozone,37.155494,-118.293547,Inyo
California,38,Good,Ozone,37.155494,-118.293547,Inyo
California,35,Good,Ozone,37.155494,-118.293547,Inyo
California,36,Good,Ozone,37.155494,-118.293547,Inyo
California,36,Good,Ozone,37.155494,-118.293547,Inyo
California,12,Good,PM10,37.155494,-118.293547,Inyo
California,40,Good,Ozone,37.155494,-118.293547,Inyo
California,37,Good,Ozone,37.155494,-118.293547,Inyo
California,43,Good,Ozone,37.155494,-118.293547,Inyo
California,6,Good,PM10,37.155494,-118.293547,Inyo
California,40,Good,Ozone,37.155494,-118.293547,Inyo
California,40,Good,Ozone,37.155494,-118.293547,Inyo
California,42,Good,Ozone,37.155494,-118.293547,Inyo
California,40,Good,Ozone,37.155494,-118.293547,Inyo
California,37,Good,Ozone,37.155494,-118.293547,Inyo
California,42,Good,Ozone,37.155494,-118.293547,Inyo
California,47,Good,PM10,37.155494,-118.293547,Inyo
California,42,Good,Ozone,37.155494,-118.293547,Inyo
California,42,Good,Ozone,37.155494,-118.293547,Inyo
California,43,Good,Ozone,37.155494,-118.293547,Inyo
California,42,Good,Ozone,37.155494,-118.293547,Inyo
California,9,Good,PM10,37.155494,-118.293547,Inyo
California,11,Good,PM10,37.155494,-118.293547,Inyo
California,18,Good,PM10,37.155494,-118.293547,Inyo
California,18,Good,PM10,37.155494,-118.293547,Inyo
California,13,Good,PM10,37.155494,-118.293547,Inyo
California,24,Good,PM10,37.155494,-118.293547,Inyo
California,14,Good,PM10,37.155494,-118.293547,Inyo
California,26,Good,PM10,37.155494,-118.293547,Inyo
California,13,Good,PM10,37.155494,-118.293547,Inyo
California,10,Good,PM10,37.155494,-118.293547,Inyo
California,6,Good,PM10,37.155494,-118.293547,Inyo
California,8,Good,PM10,37.155494,-118.293547,Inyo
California,19,Good,PM10,37.155494,-118.293547,Inyo
California,11,Good,PM10,37.155494,-118.293547,Inyo
California,22,Good,PM10,37.155494,-118.293547,Inyo
California,7,Good,PM10,37.155494,-118.293547,Inyo
California,11,Good,PM10,37.155494,-118.293547,Inyo
California,11,Good,PM10,37.155494,-118.293547,Inyo
California,14,Good,PM10,37.155494,-118.293547,Inyo
California,10,Good,PM10,37.155494,-118.293547,Inyo
California,7,Good,PM10,37.155494,-118.293547,Inyo
California,10,Good,PM10,37.155494,-118.293547,Inyo
California,48,Good,PM10,37.155494,-118.293547,Inyo
California,9,Good,PM10,37.155494,-118.293547,Inyo
California,15,Good,PM10,37.155494,-118.293547,Inyo
California,8,Good,PM10,37.155494,-118.293547,Inyo
California,8,Good,PM10,37.155494,-118.293547,Inyo
